,Unnamed: 0,genre,original_lyric,generated_lyric,model,PAV,SSV,MSV,cleaned_generated_lyrics
78,78,rnb,"I've been drinking
Boy, I'm drinking
Turn it, turn it
Ay, turn up!

I'm so drunk in with love with her
Her double Ds spilling out my double cup
And she say champagne ain't strong enough
But she never real say ain't long enough
When I lift up all that Herve Leger
You see expression like it's be amazing there
Whatever you do better watch my hair
Too late, oups baby, you made it there
She try to take it there
And I swerve all over in that Rolls Royce on the way to my house
And shorty been drinking like a fish all night, wanna hit it right now
No Merlot, just camel toe, slap all on my handy ball
Ok, handcuffs, ain't no fan of those
But you ain't gonna need any hands at all
Now don't take this as misogyny when I say take this mahogany
And let me put it all in until it's hard to see
Beat it up and reverse till it's hard to breathe
Ok, you're not dealing with inexperience, promise I'm giving you pipe
Learn it, if I keep pouring up you keep throwing back
Shots will be in the air all night

I've been drinking, I've been drinking
I get filthy when that liquor get into me
I've been thinking, I've been thinking
Why can't I keep my fingers off it, baby?
I want you, na na
Why can't I keep my fingers off you, baby?
I want you, na na
Cigars on ice, cigars on ice
Feeling like an animal with these cameras all in my grill
Flashing lights, flashing lights
You got me faded, faded, faded
Baby, I want you, na na
Can't keep your eyes off my fatty
Daddy, I want you, na na
Drunk in love, I want you
Drank drank drank it
Drank drank drank it
Drunk in love, we be all night
All night

We be all night, love, love
We be all night, love, love

We be all night, and everything alright
No complaints for my body, so fluorescent under these lights
Boy, I'm drinking, walking in my l'assemblage
I'm rubbing on it, rub-rubbing
If you scared, call that reverend
Boy, I'm drinking, get my brain right
Armand de Brignac, gangster wife
New sheets, he sweat it out like washed rags, he wet it up
Boy, I'm drinking, I'm singing on the mic 'til my voice hoarse
Then I fill the tub up halfway then ride it with my surfboard
Surfboard, surfboard
Graining on that wood, graining, graining on that wood
I'm swerving on that, swerving, swerving on that big body Benz
Serving all this, swerve, surfing all of this good good
Drank drank drank it
Drank drank drank it
It's good
Surfing all of this good
Drunk in lo-oooove
Drunk in lo-oooove
All night
We be all night, love, love
We be all night, love, love

Hold up
That D'USSÃ‰ is the shit if I do say so myself
If I do say so myself, if I do say so myself
Hold up, stumble all in the house tryna backup all that mouth
That you had all in the car, talking 'bout you the baddest bitch thus far
Talking 'bout you be repping that 3rd, wanna see all that shit that I heard
Know I sling Clint Eastwood, hope you can handle this curve, uh
Foreplay in a foyer, fucked up my Warhol
Slid the panties right to the side
Ain't got the time to take drawers off
On sight
Catch a charge I might, beat the box up like Mike
In '97 I bite, I'm Ike Turner, turn up
Baby know I don't play, now eat the cake, Annie Mae
Said, ""Eat the cake, Annie Mae!""
I'm nauseous, for y'all to reach these heights you gon' need G3
4, 5, 6 flights, sleep tight
We sex again in the morning, your breasteses is my breakfast
We going in, we be all night
We be all night, love, love
Boy I'm drinking
We be all night, love, love
Drank drank drank it
Never tired, never tired
I been sippin', that's the only thing
That's keeping me on fire, me on fire
Didn't mean to spill that liquor all on my attire
I've been drinking, watermelon
(I want your body right here, daddy, I want you, right now)
Boy I'm drinking
Drank it, drank it
We be all night, love, love
Boy I'm drinking
We be all night, love, love
Drank drank drank it
Boy I've been drinking
Boy, I'm drinking","ive been drinking boy, im drinking turn it, turn it ay, turn up! im so drunk and wot'shin to say that im here for some bois o<|endoftext|><|endoftext|>",gpt2,0.0,0.0,0.0,"ive been drinking boy, im drinking turn it, turn it ay, turn up! im so drunk and wotshin to say that im here for some bois o"
79,79,rnb,"What y'all wanna do?
What y'all wanna do?
Tell me

See, around here, we're just too much
We could slow down and you still couldn't catch us
My town full of heavy-hitters, bread-getters
Real fly, unforgettable-type niggas
See, all I do is keep hitting them up
Getting them up, shaking your butt, nigga, what
Lil Liberaci, can't nobody stop me
Always making moves, so you better watch me
Slide to the southside in my blue drop top, 355
Keeping it live
When you wanna make them jump, you know what to do
Call me and my crew to the rescue
Captain So So Def
We rocks the party till there's no one left
Turn your volume up a notch
And watch the ba-bomb, bump-bump-bump make your speakers pop

You never missed your water till your well runs dry
I never missed my woman till she said goodbye
Now my heart's made a change
My whole world's rearrange
And I'm ready to give you what you deserved
Baby, baby, baby, please

Come back, come back
Lover, this is where you belong
In my arms, in my world
Come back, come back
Lover, this is where you belong
In my life, as my girl

The grass is greener on the other side
We take people for granted till they're out of sight
I don't think that you know how much I'm going through
I don't think that you know how much I really love you

All I do, is think of you
I can't eat, can't sleep, baby it ain't hard to see (all I do)
All I do, is think of you
And you bump, diggy bump, bump, bump
Diggy, diggy, bump, bump, baby

Come back, come back
Lover, this is where you belong
In my arms, in my world
Come back, come back
Lover, this is where you belong
In my life, as my girl
Come back, come back (it's not what you want, baby)
Lover, this is where you belong (but what you need, sugar, come back with me)
In my arms, in my world (satisfaction guaranteed, baby)
Come back, come back (it's not what you want, baby)
Lover, this is where you belong (but what you need, sugar, come back with me)
In my life, as my girl (satisfaction guaranteed, baby)
Come back, come back (it's not what you want, baby)
Lover, this is where you belong (but what you need, sugar, come back with me)
In my arms, in my world (satisfaction guaranteed, baby)
Come back, come back (it's not what you want, baby)
Lover, this is where you belong (but what you need, sugar, come back with me)
In my life, as my girl (satisfaction guaranteed, baby)","what yall wanna do? what yall wanna do? tell me see, around here, were just too busy talking, ya know? talkin bout this every day. talking bout this every day. talkin bout this every day. talkin bout this every day. talkin bout this every day. talkin bout this every day. talkin bout this every day. talkin bout this every day. talkin bout this every day. talkin bout this every day. talkin bout this every day. talkin bout this every day. talkin bout this every day. talkin bout this<|endoftext|>",gpt2,0.0,0.0,0.0,"what yall wanna do? what yall wanna do? tell me see, around here, were just too busy talking, ya know? talkin bout this every day. talking bout this every day. talkin bout this every day. talkin bout this every day. talkin bout this every day. talkin bout this every day. talkin bout this every day. talkin bout this every day. talkin bout this every day. talkin bout this every day. talkin bout this every day. talkin bout this every day. talkin bout this every day. talkin bout this"
80,80,rnb,"I been around the world (Hey, yeah, hey)
And I still can't find my baby (Da, da, da, da, da, da, da, ooo)
See I searched high and low (Ooo, mhmm)
And I still, still can't find my baby

I've been, I've been (ashamed)
It's a shame (shame, shame)
That I've searched the sky
High and low, still can't find my baby
Where could he? (where could he be?)
Where could he be? (where could he be?)
Let me walk the streets, through snow and sleet
Until I find my baby, baby

Been around the world and I-I-I
I can't find my baby
Packed his clothes and didn't say goodbye
Should I search this Earth 'til I die?
Or let it drive me craz-ay
Been around the world and I-I-I (Oh)

It's a crime (crime, crime)
When you take this poor heart of mine
Use it for a rug to walk on
Then you're gone (gone)
Been right out my life, the last time
I'm gonna find my baby, baby

Been around the world and I-I-I (oh, I-I-I)
I can't find my baby (oooh)
Packed his clothes and didn't say goodbye
(He didn't say goodbye)
Should I search this Earth 'til I die?
(Until I die, die, die)
Or let it drive me craz-ay
Been around the world and I-I-I

Why can't (why can't) you call me? (you call me)
Dial me (dial me)
Da-da-da da-da-da
Why can't (why can't) you call me? (you call me)
Dail me (dail me)
Yeah, yeah
I been around the world and I

Been around the world and I-I-I
I can't find my baby (No, no, no)
Packed his clothes and didn't say goodbye
(He didn't say goodbye)
Should I search this Earth 'til I die?
(Until I die)
Or let it drive me craz-ay (woo-ooo)
Been around the world and I-I-I
Been around the world (been around, been around) and I-I-I
I can't find my baby (No, no)
Packed his clothes and didn't say goodbye
(He didn't say goodbye)
Should I search this Earth 'til I die?
(Until I die)
Or let it drive me crazy
Been around the world and I-I-I

Might keep searchin' and searchin'
Oh, oh
Packed his clothes and didn't say goodbye
Should I search this Earth 'til I die?","i been around the world hey, yeah, hey and i still cant find my baby da, i said so ya know so with us yeah, dont be concerned, you know we will find you baby, dont be worried about this baby i mean we wont have to have another baby but yeah baby we will love you baby, and baby we will love you baby baby and baby we will love you baby baby and baby baby we will love you baby baby and baby we will love you baby and baby we will love you baby and baby we will love you baby and baby we will love you baby and<|endoftext|>",gpt2,0.0,0.0,0.0,"i been around the world hey, yeah, hey and i still cant find my baby da, i said so ya know so with us yeah, dont be concerned, you know we will find you baby, dont be worried about this baby i mean we wont have to have another baby but yeah baby we will love you baby, and baby we will love you baby baby and baby we will love you baby baby and baby baby we will love you baby baby and baby we will love you baby and baby we will love you baby and baby we will love you baby and baby we will love you baby and"
81,81,rnb,"To be young, gifted, and black
Oh, what a lovely precious thing
Oh, when you're... yes, yes, when you're...
When you're young - yeah, thank you, Jesus! - gifted and black!
Open your heart is all I need

In this whole world, you know
There are millions of boys and girls
Who are young, gifted and black
With their souls intact - and that's a fact!
""You are young, gifted and black""
We must begin to tell our young
""There's a world waiting for you, you
Yours is the quest that's just begun""
When you're feeling real low
Here's a great truth you should remember and know:
That you're young, gifted, and black!
You got your soul intact - oh, and that's a fact!

(You're young, gifted, and black...)
Oh, it's a mighty sweet thing, yes, it is now
(Young, gifted, and black...)
Oh, my sisters!
(Young, gifted, and black...)
You're young and you're black, you got your soul intact
You got the future, don't you know it's a fact?
(Young, gifted, and black...)","to be young, gifted, and black oh, what a lovely precious thing oh, when youre... yes, I understand, have a special something for you oh, oh, oh... Oh, oh, oh, oh, oh, oh Oh, oh, oh, oh, oh Oh, oh, oh, oh, oh, oh Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh,<|endoftext|>",gpt2,0.0,0.0,0.0,"to be young, gifted, and black oh, what a lovely precious thing oh, when youre... yes, i understand, have a special something for you oh, oh, oh... oh, oh, oh, oh, oh, oh oh, oh, oh, oh, oh oh, oh, oh, oh, oh, oh oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh,"
82,82,rnb,"They say there's a tree in the forest
A tree that will give you a sign
Come along with me to the sweetheart tree
Come and carve your name next to mine
They say if you kiss the right sweetheart
The one you've been waiting for
Big blossoms of white will burst into sight
And your love will be true evermore","they say theres a tree in the forest a tree that will give you a sign if you look around to see if it belongs to you"")<|endoftext|><|endoftext|>",gpt2,0.0,0.0,0.0,they say theres a tree in the forest a tree that will give you a sign if you look around to see if it belongs to you
83,83,rnb,"One little Christmas tree was standing alone
Waiting for someone to come by
One little Christmas tree that never had grown
Cried as he looked up to the sky
Oh please Mr. Father tree, the tallest of all
I'm so afraid and so alone
Could one little Christmas tree so tiny and small
Light up someone's home 'cause

One little Christmas tree can light up a home
So one little child can find a toy
One little Christmas tree can light up a home
So one little heart can find some joy

One little angel who was riding a star
Cried as she looked down at the tree
Oh please Mr. Father tree wherever you are
May I give him the star you gave to me
Then in the heavens came a voice from afar
A voice that was heard throughout the world
Go down little angel girl and give him your star
Tonight he'll light the world 'cause

One little Christmas tree can light up the world
So those who are lost may find their way
One little Christmas tree can light up the world
So all men may see on Christmas day
One little Christmas tree can light up the world
So those who are lost may find their way
One little Christmas tree can light up the world
So all men may see on Christmas day
One little Christmas tree can light up the world
So those who are lost may find their way","one little christmas tree was standing alone waiting for someone to come by one little christmas tree?""

Then I sat down and held my hand, and she kissed me on the lips. And oh, so long for that love, oh so long for that love, oh so long for that love, oh so long for that love, oh so long for that love, oh so long for that love, oh so long for that love, oh so long for that love, oh so long for that love, oh so long for that love, oh so long for that love,<|endoftext|>",gpt2,0.4,1.0,0.7898095652657536,"one little christmas tree was standing alone waiting for someone to come by one little christmas tree?

then i sat down and held my hand, and she kissed me on the lips. and oh, so long for that love, oh so long for that love, oh so long for that love, oh so long for that love, oh so long for that love, oh so long for that love, oh so long for that love, oh so long for that love, oh so long for that love, oh so long for that love, oh so long for that love,"
84,84,rnb,"What they say?
The world
(Tay Keith, fuck these niggas up)

You make me happy
This you can bet, yeah
It's clear right beside me, yeah
And I won't forget
And I really love you
You should know
I wanna make sure I'm right, boy
Before I let go
Now, we had our good times
That we can say
We hurted each other, yeah
And, boy, it's a shame
I won't be foolish, no
I wanna know
I wanna make sure I'm bright, boy
Before I let go
Yeah, uh, yeah, yeah

You know, I thank God sun rises and shines on you
You know there's nothing, nothin', nothin' I would not do, oh
Before I let you go, woah
I would never, never, never, never, never, never, never, never
Let you go before I go

I pull up to Coachella (Pull up)
In boots with the goose feathers (Pull up)
I brought the squad with me (I got the squad)
Black on black bandanas, I (I got the squad)
Dussé and Champagne (Champagne)
I did the damn thing (I did the damn thing)
Dirty Diana (Dirty Diana)
Singin' and dancin' all in the rain (Woo)
Ooh (To the left)
I just wanna have a good time (Turn around)
Turn around, kick, then slide
And twirl that ass to the right, now
Ooh, bunny hop, bunny hop, drop, pop
Cross your legs, turn around and clap
Shuffle to the left, let's glide now
Ooh, drop it down, drop it down low, low
Low, low, low to the floor, floor
Bring it up, clap, then roll, roll
Step on 'em, step on 'em, step on 'em, step
Step on 'em, kick on 'em, stomp, then you step
Swag the right, surf the left
Work the middle 'til it hurt a little

(Oh, woah, woah, woah, woah, woah, oh)
Before I let, before I let, b-b-before I let go
(Oh, woah, woah, woah, woah, woah, oh)
Before I let, before I let, b-b-before I let go","what they say? the world tay keith, fuck these niggas up you make me happy this mama shakin' up the lights and a niggas head... Oh my god man, man, get to know me before I freak you out man oh my man, man... Oh I was so excited for you all day I heard the niggas dancing around me man oh I was so excited for you all day I heard the niggas dancing around me man oh I was so excited for you all day I heard the niggas dancing around me man oh I was so excited<|endoftext|>",gpt2,0.0,0.0,0.0,"what they say? the world tay keith, fuck these niggas up you make me happy this mama shakin up the lights and a niggas head... oh my god man, man, get to know me before i freak you out man oh my man, man... oh i was so excited for you all day i heard the niggas dancing around me man oh i was so excited for you all day i heard the niggas dancing around me man oh i was so excited for you all day i heard the niggas dancing around me man oh i was so excited"
85,85,rnb,"Is love behind me?
Though I need you to satisfy me
Destiny will prove to divide me
For you're a part of me
I feel the love within you
Your beauty lies deep within you
Touching me when you feel the need to
Become as one with me
So let me down easy
If ever you were to leave
My love, let me down easy
For all I know is you",is love behind me? though i need you to satisfy me destiny will prove to divide me. Ill go look for you soon and i promise you I will stay...<|endoftext|><|endoftext|>,gpt2,0.0,0.0,0.0,is love behind me? though i need you to satisfy me destiny will prove to divide me. ill go look for you soon and i promise you i will stay...
86,86,rnb,"Man, I know what you used to
We gon' do something different tonight
Ohh-uuu
Ohhh, ohhhh-uuu

Now we gon' do this thing a little different tonight
You gon' come over and pick me up in your ride
You gon' knock, then you gon' wait
Oooh, you gon' take me on a date
You're gonna open my door
And I'ma reach over and open yours
Gon' pay for dinner, take me to see a movie
And whisper in my ear, how bad you really wanna do me
Girl, now take me home and get up in my pants
Pour me up a shot and force me to the bed

I'm always on the top, tonight, I'm on the bottom
'Cause we trading places
When I can't take no more, tell me you ain't stopping
'Cause we trading places
Now put it on me, baby, 'til I say, ""ooo wee""
And tell me to shut up before the neighbors hear me
This is how it feels when you do it like me
We're trading places
Gon' get it, get it, get it, get it, get it
Gon' get it, get it, get it, get it, get it
Gon' get it, get it, get it, get it, get it
We're trading places

I plan on waking you up to a cup of Folgers
Pancakes and eggs, I owe you breakfast in bed, oh baby
And your orange juice sitting on a coaster
Toast on the side, baby, strawberry and grape jelly
You finished, let me get that drink
Pull the curtain from the windows
Time to get up, baby, let me make this bed up, ah yea'
Today, we going shopping, blowing 30 on me
Make it 60, spend it like you really love me
Skip dinner and we gon' rent a movie
You order Chinese food right before you do me
You coming on strong baby let me wash my hands
She said, ""Hurry up"", then, ""get your *** in bed""

You get on the top, tonight, I'm on the bottom
'Cause we trading places
When I can't take no more, tell me you ain't stopping
'Cause we trading places
Now put it on me, baby, 'til I say, ""ooo wee""
And tell me to shut up before the neighbors hear me
This is how it feels when you do it like me
We're trading places
Gon' get it (gon', get it), get it get it
(Gon' get it get it), get it get it
Gon' get it (gon' get it), get it get it
(Get it get it), get it get it
Gon' get it (gon' get it), get it get it
(Get it get it), get it get it
We're trading places

(Yeah) Wash the car
(Yeah) I'm gonna walk the dog
(Yeah) Take out the trash
(Yeah) With nothing but your T-shirt on
(Ooooo, yeah) I'm gonna press your shirt
(Yeah) Gonna wrinkle mines up
(Yeah) In the kitchen, going crazy
(Yeah) we don't give a... whaaat
Where you want me?
Ohhh ohhh
Ohh ohhh
Ohhh babyyy
Give it to me, babyyy
Ohhhh ohhhhh
Ohhhh ohhhhhhh
Ooo-uuuu babyy
Babyyy yeaaa
Oooo-uuu
Ohhhhhhh
Ohhhhhh
Ohhhhhhh
Uuuuu-uuuu

You get on the top, tonight, I'm on the bottom
'Cause we trading places
When I can't take no more, you say you ain't stopping
'Cause we trading places

Now we gon' do this thing a little different tonight
Trading places
Stay tuned for part two
You've been me, I, I've been you
But we gon' switch this thing back
I'ma put it on your...","man, i know what you used to we gon do something different tonight ohhuuu ohhh, ohhhhuuu...I need you baby, ohhhuuu..."" Ciri could not resist the urge to scream through the memory of herself. She threw herself at Lucina, her hands up in her arms. She knew it was a shame her little girl was struggling so hard, but, now, she knew she was going to do something special tonight and was about to, too. She began to cry softly as she tried to cover herself with her hair, but it was too late. She took Lucina<|endoftext|>",gpt2,0.0,0.0,0.0,"man, i know what you used to we gon do something different tonight ohhuuu ohhh, ohhhhuuu...i need you baby, ohhhuuu... ciri could not resist the urge to scream through the memory of herself. she threw herself at lucina, her hands up in her arms. she knew it was a shame her little girl was struggling so hard, but, now, she knew she was going to do something special tonight and was about to, too. she began to cry softly as she tried to cover herself with her hair, but it was too late. she took lucina"
87,87,rnb,"We're talking about true love this evening

You see, it was good enough for my mother
And I wanna thank you this evening
It was good enough for my sisters and brothers
You don't understand me

I got to saying it's good - ah, you might not believe me
But I, I know true love is good, baby
Hey hey, it's good enough for me
Huh, ah, it's good enough for me
It's good enough for me, sweet baby

Ain't nothin' wrong with true love, sweet baby
Ain't nothin' wrong with true love, sweet baby

Now now now now, took a lot of time, yes he did
To know what I know, Lord, yeah
And many times, ah baby, I walked out the door
Oh, you don't know nothin' about that now

But if that's what it takes to make a true love live
Then that's just how much, baby, I've got to give this evening

Hey, ain't nothin' wrong with true love, sweet baby
Ain't nothin' wrong with true, baby
Sweet baby, ain't nothin' wrong with true love
Nothin' wrong with true love

Just as sure as the stars above
Ain't nothin' wrong with true love
You might walk the floor at night sometime
But ain't nothin' wrong with true love
I got to sayin' that it was good love for my sisters and brothers
I got to say it right now that it's good enough for my mother
Ain't nothin' wrong with true love
Nothin' wrong with true
Hey, nothin' wrong with true love
Nothin', ow, nothin'
Woo, baby, baby, baby, that true love
Ain't nothin' wrong with true love
Nothin' wrong with true love
Wonderful, I got to call your name, sweet baby
And I'd give a lotta distance just to call your name, sweet baby","were talking about true love this evening you see, it was good enough for my mother, too"" says my father, pointing to a rather dramatic scene of a knife fight, ""Oh, that was bad enough, didn't it? You know, it's just like any other fight, I mean, you never know what it's like to be stabbed so hard by my love. But let me try something you never imagined"" (another example of good taste is how old my father was when he wrote down his ""anime novel"" to me, after all). He just would<|endoftext|>",gpt2,0.0,0.0,0.0,"were talking about true love this evening you see, it was good enough for my mother, too says my father, pointing to a rather dramatic scene of a knife fight, oh, that was bad enough, didnt it? you know, its just like any other fight, i mean, you never know what its like to be stabbed so hard by my love. but let me try something you never imagined another example of good taste is how old my father was when he wrote down his anime novel to me, after all. he just would"
88,88,rnb,"Come over here, sweetie
I really wanna talk to you for a few more moments, hey
Lemme put you up on game
Lemme put you up on game
Says you gotta tell me something

Sure, you're in love again
You never sure he's gonna be the one
Cause on the first night he didn't try to get the ooh-wee
Just 'cause he kissed you on the cheek and called you baby
It doesn't mean he's running no game
Oh, could you listen for a minute?
You ain't the one who's in it
Yeah, i know i'm getting twisted, i ain't hating
Cause i been there and i've done that
I'm just watching you play

Lemme put you up on game
Every man is different but the game won't change
Lemme put you up on game
So you don't make the same mistakes i made
Lemme put you up on game
Players make the players and the players play the game
So before you go and you take his last name
Lemme put you up on, up on, up on game

Oh, i understand what you're saying
And i know you tested the waters in your days
And you been through some things
He might just be the one, 
There's something 'bout him so different
Yeah, to know yourself a little better
I'm trying to help you, girl, for what it's worth
Cause you done been there and done that
No, i won't go out like that, no, hey


I don't wanna see him hurt you
Oh, don't worry about me, i'll be okay
I done said the same thing before
But that was way back in the day
Sometimes you think
That you know but you don't
So follow my advice, don't let it happen twice
You gotta look around


I understand what you're saying
No, you don't, i want you to listen to me
I already know all that, you really don't
Listen to the voice of experience
I done been through that time
Now don't be hard headed, don't be a hard head
You're a sweet girl
Listen to what i am saying to you
I'm listening, babe
Cause you know a hard head
Will make a soft rootie-tootie-bootie
Okay, now wait
Ooh, let me tell you what i know


Lemme put you up on game
Every man is different but the game won't change
Lemme put you up on game
So you don't make the same mistakes i made
Lemme put you up on game
Players make the players and the players play the game","come over here, sweetie i really wanna talk to you for a few more moments, hey yall real good?""
""I know, i've got a few more minutes. You know, you want to know how I feel?""
""Yeah. Just keep your eyes peeled, baby.""
""I think you do?""
""Yeah.""
""Ok, let's get going baby. Let me see how you feel.""
""I see your face right there.""
""Ohh baby.""
""Aw, yeah, let me.""
""Aw, yeah, let<|endoftext|>",gpt2,0.4166777588914321,1.0,0.4942086193750501,"come over here, sweetie i really wanna talk to you for a few more moments, hey yall real good?
i know, ive got a few more minutes. you know, you want to know how i feel?
yeah. just keep your eyes peeled, baby.
i think you do?
yeah.
ok, lets get going baby. let me see how you feel.
i see your face right there.
ohh baby.
aw, yeah, let me.
aw, yeah, let"
89,89,rnb,"There's is a saying, oh love is blind
Still we're often told, ""seek and ye shall find""
So i'm going to seek a certain man that i've had in mind
Won't you tell him please to put on some speed
Follow my lead, oh how i need
Someone, someone to watch over me
There's a somebody I'm longin' to see
I hope that he, turns out to be
Someone to watch over me
I'm a little lamb who's lost in the wood
I know i could, always be good
To one who'll watch over me
Although he may not be the man some
Girls think of as handsome
To my heart he carries the key
Won't you tell him please to put on some speed
Follow my lead, oh, how i need
Someone to watch over me
Won't you tell him please to put on some speed
Follow my lead, oh, how i need
Someone to watch over me
Someone to watch over me","theres is a saying, oh love is blind still were often told, ""seek and ye shall find."" But she never sought again; no, she never sought; seek and ye shall find. Seek ye, ye shall find and seek, ye shall find, and seek, ye shall find.<|endoftext|><|endoftext|>",gpt2,0.0,0.0,0.0,"theres is a saying, oh love is blind still were often told, seek and ye shall find. but she never sought again no, she never sought seek and ye shall find. seek ye, ye shall find and seek, ye shall find, and seek, ye shall find."
90,90,rnb,"Usher, baby
I'm alone in this room
The only thing that's on my mind is you
I can't lie and say that I don't hear your call at night
Got something for you
Got plenty to go around
I guess I gotta remind you how I put it down

There's too many women in here and I wanna love them all
Love them all, love them all
And I just can't pick one out of them, so I'ma love them all
Love them all, love them all

There's enough for me to go around up in this club, yeah
And there's enough for me to make sure I pleasure all these girls in this club, yeah
I'm gonna make sure it's fair
Gonna do you, you and you and you and then I'm gonna do her
Okay, let's get it straight, all my ladies get in line, yeah
I'ma take you back to school
Just raise your hand, girl, if you want me to get to you

There's too many women in here and I wanna love them all
Love them all, love them all
And I just can't pick one out of them, so I'ma love them all
Love them all
'Cause they wanna love me, they wanna love me
They wanna love me, they wanna love me
'Cause they wanna love me, they wanna love me
They wanna love me, they wanna love me

These girls are gonna hate me if I give too much attention to one girl, yeah
So I might just have to double up, no, triple up, to make it through these girls, yeah
You kiss me here, touch me there, you move over, bring her here
All aboard, get up on this plane
I got a 747 kind of love, girl
And I can take you all over the world

There's too many women in here and I wanna love them all
Love them all, love them all
And I just can't pick one out of them, so I'ma love them all
Love them all
'Cause they wanna love me, they wanna love me
They wanna love me, they wanna love me
'Cause they wanna love me, they wanna love me
They wanna love me, they wanna love me

Now usually, I'm a one-kind-of-girl kind of guy
Now, I'ma free-to-get-at-every-girl kind of guy
And if you down for that (I'm down)
Say, put me down for that (put me down)
I don't think you really hear me, baby
Let me break it down
'Cause lately I've been an all-up-in-love kind of guy
But now I'm a single-to-beat-it-up kind of guy
And if you down for that (I'm down)
Say, put me down for that (put me down)
Raise your hands in the air
If you want Usher, yeah

There's too many women in here and I wanna love them all
Love them all, love them all
And I just can't pick one out of them, so I'ma love them all
Love them all
'Cause they wanna love me, they wanna love me
They wanna love me, they wanna love me
'Cause they wanna love me, they wanna love me
They wanna love me, they wanna love me

They wanna love me, they wanna love me
They wanna love me, they wanna love me","usher, baby im alone in this room the only thing thats on my mind is you guys and me.""

""We are together and it's just so cute huh, just want to do something real with you, what would you say to me?""

""You know I think you know right well, baby. Youre my real love, dont you? I need you and I need you too baby.""

""Ohh thank you very much, you did a great job, so much good work for me, too, all my hard work and I want you<|endoftext|>",gpt2,0.39999999999999997,1.0,0.5941231491964678,"usher, baby im alone in this room the only thing thats on my mind is you guys and me.

we are together and its just so cute huh, just want to do something real with you, what would you say to me?

you know i think you know right well, baby. youre my real love, dont you? i need you and i need you too baby.

ohh thank you very much, you did a great job, so much good work for me, too, all my hard work and i want you"
91,91,rnb," My loving heart would shake
More than the earth could break
If you should ever go
You know my heart would break
 If I lost your sweet embrace
Even time could not erase
The memories of you
Tears would cover up my face

 Oh how I'd miss you, baby
 I need you so
 Oh how I'd miss you
 Baby never go
 I'll never leave

 My world would cease to be
Without the love you give to me
The chains around my heart
Would never set me free
 When my life had just begun
My sky didn't have a sun
You fill my every need
So if you ever leave


 Oh you're always on my mind
Losing you would leave me blind
Fill my heart forevermore
Never leave my love behind
 With the joy your love can bring
To you I'll always cling
If you took away your love
It would be the end of things"," my loving heart would shake more than the earth could break if you should ever need it.""<|endoftext|><|endoftext|>",gpt2,0.0,0.0,0.0, my loving heart would shake more than the earth could break if you should ever need it.
